date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-02-24T00:00:00.000Z,0.983049,1.04,0.96,1.01,150447,0.983049,1.04,0.96,1.01,150447,0,1
2020-02-25T00:00:00.000Z,0.9523,1.003,0.9522,0.9809,48910,0.9523,1.003,0.9522,0.9809,48910,0,1
2020-02-26T00:00:00.000Z,0.9648,0.99,0.9522,0.9522,113684,0.9648,0.99,0.9522,0.9522,113684,0,1
2020-02-27T00:00:00.000Z,0.9323,0.96,0.8,0.96,197547,0.9323,0.96,0.8,0.96,197547,0,1
2020-02-28T00:00:00.000Z,0.8597,0.8999,0.83,0.85,141583,0.8597,0.8999,0.83,0.85,141583,0,1
2020-03-02T00:00:00.000Z,0.876069,0.92,0.86,0.8663,59798,0.876069,0.92,0.86,0.8663,59798,0,1
2020-03-03T00:00:00.000Z,0.9,0.92,0.85,0.91,81176,0.9,0.92,0.85,0.91,81176,0,1
2020-03-04T00:00:00.000Z,0.91,0.91,0.864981,0.9,27822,0.91,0.91,0.864981,0.9,27822,0,1
2020-03-05T00:00:00.000Z,0.909799,0.95,0.89,0.95,58971,0.909799,0.95,0.89,0.95,58971,0,1
2020-03-06T00:00:00.000Z,0.89,0.93,0.87,0.9192,82023,0.89,0.93,0.87,0.9192,82023,0,1
2020-03-09T00:00:00.000Z,0.717,0.78,0.63,0.78,161541,0.717,0.78,0.63,0.78,161541,0,1
2020-03-10T00:00:00.000Z,0.74,0.75,0.72,0.73,52710,0.74,0.75,0.72,0.73,52710,0,1
2020-03-11T00:00:00.000Z,0.715,0.7759,0.7,0.739,60646,0.715,0.7759,0.7,0.739,60646,0,1
2020-03-12T00:00:00.000Z,0.54,0.69,0.5223,0.69,162450,0.54,0.69,0.5223,0.69,162450,0,1
2020-03-13T00:00:00.000Z,0.59504,0.623,0.525,0.616,89091,0.59504,0.623,0.525,0.616,89091,0,1
2020-03-16T00:00:00.000Z,0.4884,0.5496,0.3522,0.3522,135966,0.4884,0.5496,0.3522,0.3522,135966,0,1
2020-03-17T00:00:00.000Z,0.4802,0.52,0.4801,0.51,73718,0.4802,0.52,0.4801,0.51,73718,0,1
2020-03-18T00:00:00.000Z,0.396302,0.52,0.38,0.49,49189,0.396302,0.52,0.38,0.49,49189,0,1
2020-03-19T00:00:00.000Z,0.48,0.48,0.401,0.401,85933,0.48,0.48,0.401,0.401,85933,0,1
2020-03-20T00:00:00.000Z,0.5163,0.589,0.44,0.4646,115927,0.5163,0.589,0.44,0.4646,115927,0,1
2020-03-23T00:00:00.000Z,0.45,0.56,0.45,0.5271,97331,0.45,0.56,0.45,0.5271,97331,0,1
2020-03-24T00:00:00.000Z,0.5164,0.54,0.45,0.4832,136358,0.5164,0.54,0.45,0.4832,136358,0,1
2020-03-25T00:00:00.000Z,0.5,0.53,0.488,0.53,88436,0.5,0.53,0.488,0.53,88436,0,1
2020-03-26T00:00:00.000Z,0.52,0.54,0.5,0.51,89566,0.52,0.54,0.5,0.51,89566,0,1
2020-03-27T00:00:00.000Z,0.5,0.54,0.4898,0.5138,125444,0.5,0.54,0.4898,0.5138,125444,0,1
2020-03-30T00:00:00.000Z,0.49,0.525,0.4601,0.525,85088,0.49,0.525,0.4601,0.525,85088,0,1
2020-03-31T00:00:00.000Z,0.45,0.4999,0.4,0.4981,99260,0.45,0.4999,0.4,0.4981,99260,0,1
2020-04-01T00:00:00.000Z,0.4,0.48,0.3904,0.46,85275,0.4,0.48,0.3904,0.46,85275,0,1
2020-04-02T00:00:00.000Z,0.4501,0.46489,0.4058,0.4058,208057,0.4501,0.46489,0.4058,0.4058,208057,0,1
2020-04-03T00:00:00.000Z,0.4595,0.47,0.44,0.46,39766,0.4595,0.47,0.44,0.46,39766,0,1
2020-04-06T00:00:00.000Z,0.5,0.5165,0.45,0.504,914891,0.5,0.5165,0.45,0.504,914891,0,1
2020-04-07T00:00:00.000Z,0.495,0.57,0.4701,0.51,1044328,0.495,0.57,0.4701,0.51,1044328,0,1
2020-04-08T00:00:00.000Z,0.4798,0.5,0.43,0.4701,227106,0.4798,0.5,0.43,0.4701,227106,0,1
2020-04-09T00:00:00.000Z,0.4599,0.487,0.44001,0.48,154345,0.4599,0.487,0.44001,0.48,154345,0,1
2020-04-13T00:00:00.000Z,0.442,0.4601,0.4302,0.46,128211,0.442,0.4601,0.4302,0.46,128211,0,1
2020-04-14T00:00:00.000Z,0.445411,0.47,0.4003,0.4537,157777,0.445411,0.47,0.4003,0.4537,157777,0,1
2020-04-15T00:00:00.000Z,0.445,0.4614,0.4061,0.4526,173455,0.445,0.4614,0.4061,0.4526,173455,0,1
2020-04-16T00:00:00.000Z,0.43,0.49,0.4156,0.448,835641,0.43,0.49,0.4156,0.448,835641,0,1
2020-04-17T00:00:00.000Z,0.4251,0.46,0.42,0.46,220067,0.4251,0.46,0.42,0.46,220067,0,1
2020-04-20T00:00:00.000Z,0.43,0.4449,0.42,0.42,175536,0.43,0.4449,0.42,0.42,175536,0,1
2020-04-21T00:00:00.000Z,0.418,0.45,0.38,0.4313,342894,0.418,0.45,0.38,0.4313,342894,0,1
2020-04-22T00:00:00.000Z,0.4198,0.43,0.4,0.43,109827,0.4198,0.43,0.4,0.43,109827,0,1
2020-04-23T00:00:00.000Z,0.4997,0.5,0.401101,0.4253,3280333,0.4997,0.5,0.401101,0.4253,3280333,0,1
2020-04-24T00:00:00.000Z,0.47,0.4847,0.425,0.4847,663751,0.47,0.4847,0.425,0.4847,663751,0,1
2020-04-27T00:00:00.000Z,0.4599,0.505,0.45,0.505,581427,0.4599,0.505,0.45,0.505,581427,0,1
2020-04-28T00:00:00.000Z,0.4403,0.47,0.4324,0.4599,313949,0.4403,0.47,0.4324,0.4599,313949,0,1
2020-04-29T00:00:00.000Z,0.479,0.548,0.4603,0.475,3810795,0.479,0.548,0.4603,0.475,3810795,0,1
2020-04-30T00:00:00.000Z,0.45,0.498,0.428,0.498,1285131,0.45,0.498,0.428,0.498,1285131,0,1
2020-05-01T00:00:00.000Z,0.439,0.45,0.41,0.45,483832,0.439,0.45,0.41,0.45,483832,0,1
2020-05-04T00:00:00.000Z,0.426,0.4599,0.411,0.4599,558010,0.426,0.4599,0.411,0.4599,558010,0,1
2020-05-05T00:00:00.000Z,0.45,0.496,0.43,0.444,6301469,0.45,0.496,0.43,0.444,6301469,0,1
2020-05-06T00:00:00.000Z,0.5199,0.62,0.4709,0.51,8662798,0.5199,0.62,0.4709,0.51,8662798,0,1
2020-05-07T00:00:00.000Z,0.6738,0.695,0.525,0.55,9859083,0.6738,0.695,0.525,0.55,9859083,0,1
2020-05-08T00:00:00.000Z,0.895,1.12,0.68,0.73,32788974,0.895,1.12,0.68,0.73,32788974,0,1
2020-05-11T00:00:00.000Z,0.76,0.834,0.7,0.8,9326952,0.76,0.834,0.7,0.8,9326952,0,1
2020-05-12T00:00:00.000Z,0.6243,0.75,0.61,0.714,4664964,0.6243,0.75,0.61,0.714,4664964,0,1
2020-05-13T00:00:00.000Z,0.739,0.74,0.6239,0.66,7862972,0.739,0.74,0.6239,0.66,7862972,0,1
2020-05-14T00:00:00.000Z,0.8597,1.05,0.758,0.85,20875617,0.8597,1.05,0.758,0.85,20875617,0,1
2020-05-15T00:00:00.000Z,0.8,0.84,0.7158,0.7799,3576441,0.8,0.84,0.7158,0.7799,3576441,0,1
2020-05-18T00:00:00.000Z,0.81,0.87,0.78,0.861,2733261,0.81,0.87,0.78,0.861,2733261,0,1
2020-05-19T00:00:00.000Z,0.8055,0.8602,0.791,0.82,2770645,0.8055,0.8602,0.791,0.82,2770645,0,1
2020-05-20T00:00:00.000Z,0.83,0.94,0.805,0.845,6305180,0.83,0.94,0.805,0.845,6305180,0,1
2020-05-21T00:00:00.000Z,0.709,0.81,0.7,0.796,3400255,0.709,0.81,0.7,0.796,3400255,0,1
2020-05-22T00:00:00.000Z,0.7295,0.74,0.7,0.71,1786908,0.7295,0.74,0.7,0.71,1786908,0,1
2020-05-26T00:00:00.000Z,0.7194,0.72,0.6601,0.71,1907576,0.7194,0.72,0.6601,0.71,1907576,0,1
2020-05-27T00:00:00.000Z,0.72,0.75,0.7022,0.73,1979835,0.72,0.75,0.7022,0.73,1979835,0,1
2020-05-28T00:00:00.000Z,0.7332,0.76,0.71,0.748,2930365,0.7332,0.76,0.71,0.748,2930365,0,1
2020-05-29T00:00:00.000Z,0.7,0.7788,0.682,0.7733,1880596,0.7,0.7788,0.682,0.7733,1880596,0,1
2020-06-01T00:00:00.000Z,0.73,0.75,0.71,0.7166,4256717,0.73,0.75,0.71,0.7166,4256717,0,1
2020-06-02T00:00:00.000Z,0.82,0.98,0.7901,0.8777,14269485,0.82,0.98,0.7901,0.8777,14269485,0,1
2020-06-03T00:00:00.000Z,0.92,0.9701,0.8407,0.961,12774849,0.92,0.9701,0.8407,0.961,12774849,0,1
2020-06-04T00:00:00.000Z,1.09,1.18,0.86,0.9075,11848177,1.09,1.18,0.86,0.9075,11848177,0,1
2020-06-05T00:00:00.000Z,1,1.0601,0.9211,1.05,3812076,1,1.0601,0.9211,1.05,3812076,0,1
2020-06-08T00:00:00.000Z,0.9134,0.9898,0.9003,0.9898,3241079,0.9134,0.9898,0.9003,0.9898,3241079,0,1
2020-06-09T00:00:00.000Z,0.9,0.95,0.88,0.95,2493541,0.9,0.95,0.88,0.95,2493541,0,1
2020-06-10T00:00:00.000Z,1.25,1.4,0.97,1.04,35201011,1.25,1.4,0.97,1.04,35201011,0,1
2020-06-11T00:00:00.000Z,0.93,1.09,0.9,1,7838841,0.93,1.09,0.9,1,7838841,0,1
2020-06-12T00:00:00.000Z,0.9301,1.02,0.91,1.01,2969608,0.9301,1.02,0.91,1.01,2969608,0,1
2020-06-15T00:00:00.000Z,0.9496,1.02,0.91,0.95,5714631,0.9496,1.02,0.91,0.95,5714631,0,1
2020-06-16T00:00:00.000Z,0.9389,1.01,0.9054,1,2845150,0.9389,1.01,0.9054,1,2845150,0,1
2020-06-17T00:00:00.000Z,0.876,0.9425,0.871,0.93,2763729,0.876,0.9425,0.871,0.93,2763729,0,1
2020-06-18T00:00:00.000Z,0.86,0.9097,0.84,0.8783,1584071,0.86,0.9097,0.84,0.8783,1584071,0,1
2020-06-19T00:00:00.000Z,0.8417,0.92,0.8417,0.88,1938158,0.8417,0.92,0.8417,0.88,1938158,0,1
2020-06-22T00:00:00.000Z,1.09,1.18,0.855,0.8731,12568588,1.09,1.18,0.855,0.8731,12568588,0,1
2020-06-23T00:00:00.000Z,1.1,1.19,0.99,1.17,8711870,1.1,1.19,0.99,1.17,8711870,0,1
2020-06-24T00:00:00.000Z,0.9801,1.04,0.94,1,3596764,0.9801,1.04,0.94,1,3596764,0,1
2020-06-25T00:00:00.000Z,1.01,1.06,0.963,0.9631,2169259,1.01,1.06,0.963,0.9631,2169259,0,1
2020-06-26T00:00:00.000Z,0.9225,0.9801,0.9,0.9801,2501109,0.9225,0.9801,0.9,0.9801,2501109,0,1
2020-06-29T00:00:00.000Z,0.8901,0.9175,0.8501,0.9,1539943,0.8901,0.9175,0.8501,0.9,1539943,0,1
2020-06-30T00:00:00.000Z,0.91,0.97,0.86,0.87,1905650,0.91,0.97,0.86,0.87,1905650,0,1
2020-07-01T00:00:00.000Z,0.93,0.96,0.89,0.9,2344531,0.93,0.96,0.89,0.9,2344531,0,1
2020-07-02T00:00:00.000Z,0.91,0.96,0.9,0.96,1649934,0.91,0.96,0.9,0.96,1649934,0,1
2020-07-06T00:00:00.000Z,0.94,0.96,0.91,0.93,1900076,0.94,0.96,0.91,0.93,1900076,0,1
2020-07-07T00:00:00.000Z,0.9,0.93,0.9,0.92,1024249,0.9,0.93,0.9,0.92,1024249,0,1
2020-07-08T00:00:00.000Z,1,1.05,0.91,0.92,5136534,1,1.05,0.91,0.92,5136534,0,1
2020-07-09T00:00:00.000Z,0.94,1.02,0.91,1.02,2313787,0.94,1.02,0.91,1.02,2313787,0,1
2020-07-10T00:00:00.000Z,0.93,0.96,0.91,0.92,723070,0.93,0.96,0.91,0.92,723070,0,1
2020-07-13T00:00:00.000Z,0.88,0.95,0.87,0.93,1681410,0.88,0.95,0.87,0.93,1681410,0,1
2020-07-14T00:00:00.000Z,0.91,0.92,0.88,0.92,1110662,0.91,0.92,0.88,0.92,1110662,0,1
2020-07-15T00:00:00.000Z,0.92,0.94,0.89,0.91,1278545,0.92,0.94,0.89,0.91,1278545,0,1
2020-07-16T00:00:00.000Z,0.9076,0.926,0.8999,0.9,897712,0.9076,0.926,0.8999,0.9,897712,0,1
2020-07-17T00:00:00.000Z,0.8975,0.93,0.89,0.9194,879453,0.8975,0.93,0.89,0.9194,879453,0,1
2020-07-20T00:00:00.000Z,0.93,0.93,0.9,0.91,1115339,0.93,0.93,0.9,0.91,1115339,0,1
2020-07-21T00:00:00.000Z,0.94,1,0.93,0.95,3704970,0.94,1,0.93,0.95,3704970,0,1
2020-07-22T00:00:00.000Z,1.05,1.22,0.96,0.965,13490884,1.05,1.22,0.96,0.965,13490884,0,1
2020-07-23T00:00:00.000Z,0.961,1.2,0.932,1.12,12385690,0.961,1.2,0.932,1.12,12385690,0,1
2020-07-24T00:00:00.000Z,1.04,1.15,0.91,0.9324,25520011,1.04,1.15,0.91,0.9324,25520011,0,1
2020-07-27T00:00:00.000Z,1.42,1.72,1.27,1.37,75828462,1.42,1.72,1.27,1.37,75828462,0,1
2020-07-28T00:00:00.000Z,1.71,2.03,1.44,1.52,73062621,1.71,2.03,1.44,1.52,73062621,0,1
2020-07-29T00:00:00.000Z,1.82,1.935,1.72,1.8,26702481,1.82,1.935,1.72,1.8,26702481,0,1
2020-07-30T00:00:00.000Z,1.78,1.8,1.54,1.7162,10582972,1.78,1.8,1.54,1.7162,10582972,0,1
2020-07-31T00:00:00.000Z,2.03,2.19,1.67,1.73,39462038,2.03,2.19,1.67,1.73,39462038,0,1
2020-08-03T00:00:00.000Z,3.83,4.79,2.84,3.11,223612533,3.83,4.79,2.84,3.11,223612533,0,1
2020-08-04T00:00:00.000Z,3.31,3.66,2.86,3.01,28945740,3.31,3.66,2.86,3.01,28945740,0,1
2020-08-05T00:00:00.000Z,4.2,4.74,3.91,4.2,98927901,4.2,4.74,3.91,4.2,98927901,0,1
2020-08-06T00:00:00.000Z,5.09,5.25,4.44,4.5,80517441,5.09,5.25,4.44,4.5,80517441,0,1
2020-08-07T00:00:00.000Z,4.38,4.69,3.98,4.55,27004145,4.38,4.69,3.98,4.55,27004145,0,1
2020-08-10T00:00:00.000Z,4.44,4.93,4.3485,4.898,18341244,4.44,4.93,4.3485,4.898,18341244,0,1
2020-08-11T00:00:00.000Z,3.86,4.16,3.7,3.88,14350706,3.86,4.16,3.7,3.88,14350706,0,1
2020-08-12T00:00:00.000Z,3.57,4.05,3.43,4.05,9697779,3.57,4.05,3.43,4.05,9697779,0,1
2020-08-13T00:00:00.000Z,3.55,3.9,3.04,3.25,16577922,3.55,3.9,3.04,3.25,16577922,0,1
2020-08-14T00:00:00.000Z,3.87,4.09,3.55,3.84,22073534,3.87,4.09,3.55,3.84,22073534,0,1
2020-08-17T00:00:00.000Z,3.72,4.19,3.55,4.039,27101934,3.72,4.19,3.55,4.039,27101934,0,1
2020-08-18T00:00:00.000Z,3.41,3.67,3.25,3.67,9986530,3.41,3.67,3.25,3.67,9986530,0,1
2020-08-19T00:00:00.000Z,3.14,3.41,3.1,3.2,7388153,3.14,3.41,3.1,3.2,7388153,0,1
2020-08-20T00:00:00.000Z,3.27,3.29,3.08,3.14,8377835,3.27,3.29,3.08,3.14,8377835,0,1
2020-08-21T00:00:00.000Z,2.71,3.1533,2.46,3.1533,14544339,2.71,3.1533,2.46,3.1533,14544339,0,1
2020-08-24T00:00:00.000Z,2.31,2.84,2.3,2.8344,8552957,2.31,2.84,2.3,2.8344,8552957,0,1
2020-08-25T00:00:00.000Z,2.44,2.51,2.08,2.14,8316080,2.44,2.51,2.08,2.14,8316080,0,1
2020-08-26T00:00:00.000Z,2.54,2.63,2.44,2.59,8319821,2.54,2.63,2.44,2.59,8319821,0,1
2020-08-27T00:00:00.000Z,2.26,2.55,2.22,2.5,5742197,2.26,2.55,2.22,2.5,5742197,0,1
2020-08-28T00:00:00.000Z,2.56,2.75,2.26,2.28,12713616,2.56,2.75,2.26,2.28,12713616,0,1
2020-08-31T00:00:00.000Z,2.48,2.73,2.31,2.73,6973016,2.48,2.73,2.31,2.73,6973016,0,1
2020-09-01T00:00:00.000Z,2.57,2.81,2.38,2.5,17949328,2.57,2.81,2.38,2.5,17949328,0,1
2020-09-02T00:00:00.000Z,2.38,2.4,2.23,2.36,6341837,2.38,2.4,2.23,2.36,6341837,0,1
2020-09-03T00:00:00.000Z,2.095,2.2488,2.06,2.13,6075938,2.095,2.2488,2.06,2.13,6075938,0,1
2020-09-04T00:00:00.000Z,2.09,2.19,1.72,2.04,8612469,2.09,2.19,1.72,2.04,8612469,0,1
2020-09-08T00:00:00.000Z,1.85,2.065,1.79,1.81,5140817,1.85,2.065,1.79,1.81,5140817,0,1
2020-09-09T00:00:00.000Z,1.97,2.05,1.875,1.93,3843588,1.97,2.05,1.875,1.93,3843588,0,1
2020-09-10T00:00:00.000Z,1.89,2.09,1.86,2.02,4548869,1.89,2.09,1.86,2.02,4548869,0,1
2020-09-11T00:00:00.000Z,1.8,1.92,1.75,1.8901,3239567,1.8,1.92,1.75,1.8901,3239567,0,1
2020-09-14T00:00:00.000Z,1.98,1.99,1.85,1.86,5648393,1.98,1.99,1.85,1.86,5648393,0,1
2020-09-15T00:00:00.000Z,1.98,2.09,1.92,2.01,4264758,1.98,2.09,1.92,2.01,4264758,0,1
2020-09-16T00:00:00.000Z,2.07,2.33,1.99,2,13048721,2.07,2.33,1.99,2,13048721,0,1
2020-09-17T00:00:00.000Z,1.99,2.04,1.89,1.96,4019536,1.99,2.04,1.89,1.96,4019536,0,1
2020-09-18T00:00:00.000Z,1.92,2.02,1.92,2.01,3486553,1.92,2.02,1.92,2.01,3486553,0,1
2020-09-21T00:00:00.000Z,1.89,1.89,1.79,1.8111,3726595,1.89,1.89,1.79,1.8111,3726595,0,1
2020-09-22T00:00:00.000Z,1.82,1.8994,1.81,1.89,1922008,1.82,1.8994,1.81,1.89,1922008,0,1
2020-09-23T00:00:00.000Z,1.64,1.85,1.64,1.81,4070980,1.64,1.85,1.64,1.81,4070980,0,1
2020-09-24T00:00:00.000Z,1.75,1.89,1.48,1.6,5946744,1.75,1.89,1.48,1.6,5946744,0,1
2020-09-25T00:00:00.000Z,1.93,2.05,1.74,1.76,8295303,1.93,2.05,1.74,1.76,8295303,0,1
2020-09-28T00:00:00.000Z,2.02,2.15,1.98,2.05,3865803,2.02,2.15,1.98,2.05,3865803,0,1
2020-09-29T00:00:00.000Z,2.02,2.08,1.95,1.99,2414545,2.02,2.08,1.95,1.99,2414545,0,1
2020-09-30T00:00:00.000Z,1.96,2.0488,1.91,2,2040870,1.96,2.0488,1.91,2,2040870,0,1
2020-10-01T00:00:00.000Z,1.95,2.03,1.9,2.01,2484867,1.95,2.03,1.9,2.01,2484867,0,1
2020-10-02T00:00:00.000Z,1.96,1.96,1.82,1.85,1840358,1.96,1.96,1.82,1.85,1840358,0,1
2020-10-05T00:00:00.000Z,1.96,2.01,1.89,1.96,2880171,1.96,2.01,1.89,1.96,2880171,0,1
2020-10-06T00:00:00.000Z,1.87,1.95,1.85,1.93,2219657,1.87,1.95,1.85,1.93,2219657,0,1
2020-10-07T00:00:00.000Z,1.94,1.94,1.87,1.87,1714579,1.94,1.94,1.87,1.87,1714579,0,1
2020-10-08T00:00:00.000Z,2.14,2.37,1.97,1.98,18834625,2.14,2.37,1.97,1.98,18834625,0,1
2020-10-09T00:00:00.000Z,2.16,2.27,2.06,2.24,6001748,2.16,2.27,2.06,2.24,6001748,0,1
2020-10-12T00:00:00.000Z,2.42,2.59,2.15,2.22,18581623,2.42,2.59,2.15,2.22,18581623,0,1
2020-10-13T00:00:00.000Z,2.36,2.5,2.22,2.5,7581614,2.36,2.5,2.22,2.5,7581614,0,1
2020-10-14T00:00:00.000Z,2.25,2.42,2.18,2.25,6235882,2.25,2.42,2.18,2.25,6235882,0,1
2020-10-15T00:00:00.000Z,2.33,2.37,2.12,2.12,5121448,2.33,2.37,2.12,2.12,5121448,0,1
2020-10-16T00:00:00.000Z,2.18,2.31,2.16,2.3,3428714,2.18,2.31,2.16,2.3,3428714,0,1
2020-10-19T00:00:00.000Z,2.34,2.47,2.24,2.29,12348755,2.34,2.47,2.24,2.29,12348755,0,1
2020-10-20T00:00:00.000Z,2.46,2.68,2.36,2.48,19529348,2.46,2.68,2.36,2.48,19529348,0,1
2020-10-21T00:00:00.000Z,2.84,3.06,2.72,2.8,34785291,2.84,3.06,2.72,2.8,34785291,0,1
2020-10-22T00:00:00.000Z,3,3.11,2.71,3.07,23509351,3,3.11,2.71,3.07,23509351,0,1
2020-10-23T00:00:00.000Z,2.74,2.88,2.5799,2.87,10512717,2.74,2.88,2.5799,2.87,10512717,0,1
2020-10-26T00:00:00.000Z,2.54,2.94,2.42,2.91,13681070,2.54,2.94,2.42,2.91,13681070,0,1
2020-10-27T00:00:00.000Z,2.76,2.85,2.57,2.76,18966919,2.76,2.85,2.57,2.76,18966919,0,1
2020-10-28T00:00:00.000Z,2.35,2.55,2.28,2.5,12497459,2.35,2.55,2.28,2.5,12497459,0,1
2020-10-29T00:00:00.000Z,2.28,2.49,2.26,2.275,11043846,2.28,2.49,2.26,2.275,11043846,0,1
2020-10-30T00:00:00.000Z,2.16,2.27,2.07,2.27,10002833,2.16,2.27,2.07,2.27,10002833,0,1
2020-11-02T00:00:00.000Z,2.1,2.25,2.06,2.12,7388831,2.1,2.25,2.06,2.12,7388831,0,1
2020-11-03T00:00:00.000Z,2.22,2.35,2.12,2.16,8262650,2.22,2.35,2.12,2.16,8262650,0,1
2020-11-04T00:00:00.000Z,2.35,2.54,2.15,2.26,17677927,2.35,2.54,2.15,2.26,17677927,0,1
2020-11-05T00:00:00.000Z,2.495,2.59,2.43,2.51,17925134,2.495,2.59,2.43,2.51,17925134,0,1
2020-11-06T00:00:00.000Z,2.41,2.5301,2.34,2.53,9110992,2.41,2.5301,2.34,2.53,9110992,0,1
2020-11-09T00:00:00.000Z,2.21,2.34,2.16,2.3,8188441,2.21,2.34,2.16,2.3,8188441,0,1
2020-11-10T00:00:00.000Z,2.19,2.23,2.06,2.16,3942455,2.19,2.23,2.06,2.16,3942455,0,1
2020-11-11T00:00:00.000Z,2.33,2.4301,2.2013,2.23,8968983,2.33,2.4301,2.2013,2.23,8968983,0,1
2020-11-12T00:00:00.000Z,2.3,2.45,2.24,2.38,8789078,2.3,2.45,2.24,2.38,8789078,0,1
2020-11-13T00:00:00.000Z,2.39,2.44,2.18,2.32,8835107,2.39,2.44,2.18,2.32,8835107,0,1
2020-11-16T00:00:00.000Z,2.48,2.53,2.33,2.3766,11321170,2.48,2.53,2.33,2.3766,11321170,0,1
2020-11-17T00:00:00.000Z,3.1,3.155,2.5,2.58,59644970,3.1,3.155,2.5,2.58,59644970,0,1
2020-11-18T00:00:00.000Z,2.89,3.51,2.78,3.46,49980548,2.89,3.51,2.78,3.46,49980548,0,1
2020-11-19T00:00:00.000Z,3.09,3.24,2.95,3.06,21534005,3.09,3.24,2.95,3.06,21534005,0,1
2020-11-20T00:00:00.000Z,3.39,3.5,3.14,3.18,30386300,3.39,3.5,3.14,3.18,30386300,0,1
2020-11-23T00:00:00.000Z,4.92,4.96,3.6808,3.73,55604998,4.92,4.96,3.6808,3.73,55604998,0,1
2020-11-24T00:00:00.000Z,4.91,6.05,4.27,6.01,50251715,4.91,6.05,4.27,6.01,50251715,0,1
2020-11-25T00:00:00.000Z,5.12,5.4491,5,5.09,22889609,5.12,5.4491,5,5.09,22889609,0,1
2020-11-27T00:00:00.000Z,4.28,4.63,4.03,4.19,18155615,4.28,4.63,4.03,4.19,18155615,0,1
2020-11-30T00:00:00.000Z,6.28,6.28,5.05,5.14,69432057,6.28,6.28,5.05,5.14,69432057,0,1
2020-12-01T00:00:00.000Z,6.19,6.8,5.55,5.86,35598286,6.19,6.8,5.55,5.86,35598286,0,1
2020-12-02T00:00:00.000Z,5.76,6.01,5.46,5.979,15836050,5.76,6.01,5.46,5.979,15836050,0,1
2020-12-03T00:00:00.000Z,5.91,6.18,5.66,5.96,25417500,5.91,6.18,5.66,5.96,25417500,0,1
2020-12-04T00:00:00.000Z,5.4,5.9,5.37,5.76,22191132,5.4,5.9,5.37,5.76,22191132,0,1
2020-12-07T00:00:00.000Z,5.51,6.04,5.39,5.4,21467759,5.51,6.04,5.39,5.4,21467759,0,1
2020-12-08T00:00:00.000Z,5.18,5.49,5.07,5.42,13333496,5.18,5.49,5.07,5.42,13333496,0,1
2020-12-09T00:00:00.000Z,4.78,5.34,4.5245,5.2308,16146332,4.78,5.34,4.5245,5.2308,16146332,0,1
2020-12-10T00:00:00.000Z,5.22,5.29,4.5,4.51,12805045,5.22,5.29,4.5,4.51,12805045,0,1
2020-12-11T00:00:00.000Z,4.75,5.17,4.66,4.98,10126500,4.75,5.17,4.66,4.98,10126500,0,1
2020-12-14T00:00:00.000Z,5.54,5.86,5.14,5.3169,23564903,5.54,5.86,5.14,5.3169,23564903,0,1
2020-12-15T00:00:00.000Z,7.07,7.16,5.53,5.7,38775383,7.07,7.16,5.53,5.7,38775383,0,1
2020-12-16T00:00:00.000Z,8.23,8.85,7.65,8.18,88747754,8.23,8.85,7.65,8.18,88747754,0,1
2020-12-17T00:00:00.000Z,9.47,10.45,9.03,9.66,89585871,9.47,10.45,9.03,9.66,89585871,0,1
2020-12-18T00:00:00.000Z,9.31,10.19,8.43,8.8,42205476,9.31,10.19,8.43,8.8,42205476,0,1
2020-12-21T00:00:00.000Z,11.5,11.55,9.0518,9.11,50428039,11.5,11.55,9.0518,9.11,50428039,0,1
2020-12-22T00:00:00.000Z,13.97,14.08,12.23,12.95,55985276,13.97,14.08,12.23,12.95,55985276,0,1
2020-12-23T00:00:00.000Z,10.81,13.85,10.79,13.68,41595337,10.81,13.85,10.79,13.68,41595337,0,1
2020-12-24T00:00:00.000Z,10.92,12.35,10.55,11.6666,19138181,10.92,12.35,10.55,11.6666,19138181,0,1
2020-12-28T00:00:00.000Z,12.25,14.66,12.1,14,58096433,12.25,14.66,12.1,14,58096433,0,1
2020-12-29T00:00:00.000Z,11.76,12.54,11.09,12.225,28427128,11.76,12.54,11.09,12.225,28427128,0,1
2020-12-30T00:00:00.000Z,10.88,12.95,10.71,12.56,55300355,10.88,12.95,10.71,12.56,55300355,0,1
2020-12-31T00:00:00.000Z,10.44,11.61,9.62,10.87,36916433,10.44,11.61,9.62,10.87,36916433,0,1
2021-01-04T00:00:00.000Z,11.01,12.49,10.53,12.48,35826550,11.01,12.49,10.53,12.48,35826550,0,1
2021-01-05T00:00:00.000Z,13.59,14.3,10.69,10.7,61984103,13.59,14.3,10.69,10.7,61984103,0,1
2021-01-06T00:00:00.000Z,16.96,17.58,14.25,14.58,83119889,16.96,17.58,14.25,14.58,83119889,0,1
2021-01-07T00:00:00.000Z,22.36,24.35,18.55,20.18,118963598,22.36,24.35,18.55,20.18,118963598,0,1
2021-01-08T00:00:00.000Z,26.39,28.37,23.8,25.06,97428209,26.39,28.37,23.8,25.06,97428209,0,1
2021-01-11T00:00:00.000Z,23.36,25.44,19.6,20,93551099,23.36,25.44,19.6,20,93551099,0,1
2021-01-12T00:00:00.000Z,26.15,26.92,22.81,24,55693136,26.15,26.92,22.81,24,55693136,0,1
2021-01-13T00:00:00.000Z,23,23.66,21.65,22.39,69462975,23,23.66,21.65,22.39,69462975,0,1
